Date,Pot,SubPot,EC,pH,Leaves Count,Longest Leaf,Plant Height(mm),Image link
11/9/2023,1,1,12.1,7.4,4,5,18,
11/9/2023,1,2,12.1,7.4,4,5,14,
11/9/2023,1,3,12.1,7.4,4,4,9,
11/9/2023,1,4,12.1,7.4,4,8,17,
11/9/2023,1,5,12.1,7.4,4,3,12,
11/9/2023,1,6,12.1,7.4,4,9,18,
11/9/2023,1,7,12.1,7.4,5,13,26,
11/9/2023,1,8,12.1,7.4,4,6,17,
11/9/2023,1,9,12.1,7.4,4,8,21,
11/9/2023,1,10,12.1,7.4,4,5,18,
11/9/2023,1,11,12.1,7.4,3,2,10,
11/9/2023,1,12,12.1,7.4,4,5,18,
11/9/2023,1,13,12.1,7.4,4,7,16,
11/9/2023,1,14,12.1,7.4,4,6,20,
11/9/2023,1,15,12.1,7.4,5,10,24,
11/9/2023,1,16,12.1,7.4,5,7,20,
11/9/2023,1,17,12.1,7.4,4,5,14,
11/9/2023,1,18,12.1,7.4,4,1,8,
11/9/2023,1,19,12.1,7.4,4,4,11,
11/9/2023,1,20,12.1,7.4,4,9,21,
11/9/2023,1,21,12.1,7.4,3,5,16,
11/9/2023,1,22,12.1,7.4,4,9,20,
11/9/2023,1,23,12.1,7.4,4,11,21,
11/9/2023,1,24,12.1,7.4,4,6,17,
11/9/2023,1,25,12.1,7.4,4,6,17,
11/9/2023,1,26,12.1,7.4,4,6,11,
11/9/2023,1,27,12.1,7.4,4,3,8,
11/9/2023,1,28,12.1,7.4,4,8,18,
11/9/2023,1,29,12.1,7.4,5,3,9,
11/9/2023,1,30,12.1,7.4,4,7,17,
11/9/2023,1,31,12.1,7.4,5,9,24,
11/9/2023,1,32,12.1,7.4,4,8,20,
11/9/2023,1,33,12.1,7.4,4,11,23,
11/9/2023,1,34,12.1,7.4,4,10,25,
11/9/2023,1,35,12.1,7.4,4,6,17,
11/9/2023,1,36,12.1,7.4,3,4,10,
11/9/2023,1,37,12.1,7.4,5,5,14,
11/9/2023,1,38,12.1,7.4,5,9,19,
11/9/2023,1,39,12.1,7.4,4,7,16,
11/9/2023,1,40,12.1,7.4,4,7,19,
11/9/2023,2,1,28,6.2,3,6,10,
11/9/2023,2,2,28,6.2,3,6,10,
11/9/2023,2,3,28,6.2,4,7,14,
11/9/2023,2,4,28,6.2,3,9,14,
11/9/2023,2,5,28,6.2,4,5,5,
11/9/2023,2,6,28,6.2,4,10,17,
11/9/2023,2,7,28,6.2,3,9,15,
11/9/2023,2,8,28,6.2,4,16,23,
11/9/2023,2,9,28,6.2,3,2,8,
11/9/2023,2,10,28,6.2,3,4,6,
11/9/2023,2,11,28,6.2,4,5,10,
11/9/2023,2,12,28,6.2,4,9,11,
11/9/2023,2,13,28,6.2,3,5,5,
11/9/2023,2,14,28,6.2,4,7,13,
11/9/2023,2,15,28,6.2,4,13,19,
11/9/2023,2,16,28,6.2,4,14,20,
11/9/2023,2,17,28,6.2,3,3,8,
11/9/2023,2,18,28,6.2,3,7,10,
11/9/2023,2,19,28,6.2,4,6,10,
11/9/2023,2,20,28,6.2,4,9,14,
11/9/2023,2,21,28,6.2,4,3,8,
11/9/2023,2,22,28,6.2,4,12,20,
11/9/2023,2,23,28,6.2,3,7,12,
11/9/2023,2,24,28,6.2,4,5,8,
11/9/2023,2,25,28,6.2,3,5,9,
11/9/2023,2,26,28,6.2,3,4,7,
11/9/2023,2,27,28,6.2,4,6,11,
11/9/2023,2,28,28,6.2,4,6,10,
11/9/2023,2,29,28,6.2,4,8,15,
11/9/2023,2,30,28,6.2,4,3,6,
11/9/2023,2,31,28,6.2,4,5,6,
11/9/2023,2,32,28,6.2,3,8,16,
11/9/2023,2,33,28,6.2,3,6,10,
11/9/2023,2,34,28,6.2,4,3,8,
11/9/2023,2,35,28,6.2,3,4,9,
11/9/2023,2,36,28,6.2,4,7,13,
11/9/2023,2,37,28,6.2,4,2,5,
11/9/2023,2,38,28,6.2,3,7,9,
11/9/2023,2,39,28,6.2,4,5,10,
11/9/2023,2,40,28,6.2,4,6,14,
12/9/2023,1,1,11,8.1,4,8,20,
12/9/2023,1,2,11,8.1,4,4,15,
12/9/2023,1,3,11,8.1,4,5,8,
12/9/2023,1,4,11,8.1,4,11,18,
12/9/2023,1,5,11,8.1,4,7,14,
12/9/2023,1,6,11,8.1,4,8,18,
12/9/2023,1,7,11,8.1,5,13,26,
12/9/2023,1,8,11,8.1,4,10,19,
12/9/2023,1,9,11,8.1,4,10,19,
12/9/2023,1,10,11,8.1,4,7,16,
12/9/2023,1,11,11,8.1,3,4,11,
12/9/2023,1,12,11,8.1,4,6,17,
12/9/2023,1,13,11,8.1,4,7,15,
12/9/2023,1,14,11,8.1,4,10,18,
12/9/2023,1,15,11,8.1,5,12,26,
12/9/2023,1,16,11,8.1,5,10,23,
12/9/2023,1,17,11,8.1,4,11,17,
12/9/2023,1,18,11,8.1,4,3,11,
12/9/2023,1,19,11,8.1,4,4,13,
12/9/2023,1,20,11,8.1,4,8,20,
12/9/2023,1,21,11,8.1,3,3,15,
12/9/2023,1,22,11,8.1,4,10,20,
12/9/2023,1,23,11,8.1,4,10,24,
12/9/2023,1,24,11,8.1,4,7,17,
12/9/2023,1,25,11,8.1,4,8,18,
12/9/2023,1,26,11,8.1,4,5,13,
12/9/2023,1,27,11,8.1,4,2,9,
12/9/2023,1,28,11,8.1,4,10,18,
12/9/2023,1,29,11,8.1,5,4,13,
12/9/2023,1,30,11,8.1,4,6,18,
12/9/2023,1,31,11,8.1,5,10,24,
12/9/2023,1,32,11,8.1,4,11,20,
12/9/2023,1,33,11,8.1,4,13,26,
12/9/2023,1,34,11,8.1,4,10,22,
12/9/2023,1,35,11,8.1,5,7,17,
12/9/2023,1,36,11,8.1,4,4,11,
12/9/2023,1,37,11,8.1,5,7,13,
12/9/2023,1,38,11,8.1,5,9,18,
12/9/2023,1,39,11,8.1,4,7,14,
12/9/2023,1,40,11,8.1,4,7,19,
12/9/2023,2,1,28,6,3,3,8,
12/9/2023,2,2,28,6,3,3,11,
12/9/2023,2,3,28,6,4,6,16,
12/9/2023,2,4,28,6,3,9,17,
12/9/2023,2,5,28,6,4,5,4,
12/9/2023,2,6,28,6,4,8,18,
12/9/2023,2,7,28,6,3,9,18,
12/9/2023,2,8,28,6,4,15,25,
12/9/2023,2,9,28,6,3,4,7,
12/9/2023,2,10,28,6,3,4,10,
12/9/2023,2,11,28,6,4,5,8,
12/9/2023,2,12,28,6,4,9,17,
12/9/2023,2,13,28,6,3,4,9,
12/9/2023,2,14,28,6,4,7,14,
12/9/2023,2,15,28,6,4,12,20,
12/9/2023,2,16,28,6,4,13,22,
12/9/2023,2,17,28,6,3,3,8,
12/9/2023,2,18,28,6,3,8,11,
12/9/2023,2,19,28,6,4,8,12,
12/9/2023,2,20,28,6,4,7,17,
12/9/2023,2,21,28,6,4,5,8,
12/9/2023,2,22,28,6,4,11,21,
12/9/2023,2,23,28,6,3,4,11,
12/9/2023,2,24,28,6,4,6,11,
12/9/2023,2,25,28,6,3,4,12,
12/9/2023,2,26,28,6,3,2,7,
12/9/2023,2,27,28,6,4,4,12,
12/9/2023,2,28,28,6,4,6,10,
12/9/2023,2,29,28,6,4,7,13,
12/9/2023,2,30,28,6,4,5,5,
12/9/2023,2,31,28,6,4,4,11,
12/9/2023,2,32,28,6,3,10,16,
12/9/2023,2,33,28,6,3,9,12,
12/9/2023,2,34,28,6,4,3,8,
12/9/2023,2,35,28,6,3,4,11,
12/9/2023,2,36,28,6,4,4,13,
12/9/2023,2,37,28,6,4,5,8,
12/9/2023,2,38,28,6,3,9,11,
12/9/2023,2,39,28,6,4,9,10,
12/9/2023,2,40,28,6,4,5,12,
13/9/2023,1,1,33,8.3,4,9,18,
13/9/2023,1,2,33,8.3,4,7,13,
13/9/2023,1,3,33,8.3,4,4,9,
13/9/2023,1,4,33,8.3,4,9,19,
13/9/2023,1,5,33,8.3,4,9,15,
13/9/2023,1,6,33,8.3,4,11,22,
13/9/2023,1,7,33,8.3,5,14,26,
13/9/2023,1,8,33,8.3,4,11,19,
13/9/2023,1,9,33,8.3,4,11,19,
13/9/2023,1,10,33,8.3,4,10,16,
13/9/2023,1,11,33,8.3,3,7,10,
13/9/2023,1,12,33,8.3,4,10,21,
13/9/2023,1,13,33,8.3,4,9,17,
13/9/2023,1,14,33,8.3,4,11,23,
13/9/2023,1,15,33,8.3,5,13,28,
13/9/2023,1,16,33,8.3,5,10,22,
13/9/2023,1,17,33,8.3,4,9,17,
13/9/2023,1,18,33,8.3,4,5,13,
13/9/2023,1,19,33,8.3,4,7,15,
13/9/2023,1,20,33,8.3,4,10,23,
13/9/2023,1,21,33,8.3,3,8,16,
13/9/2023,1,22,33,8.3,4,12,21,
13/9/2023,1,23,33,8.3,4,11,24,
13/9/2023,1,24,33,8.3,4,10,18,
13/9/2023,1,25,33,8.3,4,11,17,
13/9/2023,1,26,33,8.3,4,5,14,
13/9/2023,1,27,33,8.3,4,6,13,
13/9/2023,1,28,33,8.3,4,10,21,
13/9/2023,1,29,33,8.3,5,5,10,
13/9/2023,1,30,33,8.3,4,8,19,
13/9/2023,1,31,33,8.3,5,13,24,
13/9/2023,1,32,33,8.3,4,11,20,
13/9/2023,1,33,33,8.3,4,16,26,
13/9/2023,1,34,33,8.3,4,12,23,
13/9/2023,1,35,33,8.3,5,10,18,
13/9/2023,1,36,33,8.3,4,4,13,
13/9/2023,1,37,33,8.3,5,6,13,
13/9/2023,1,38,33,8.3,5,12,19,
13/9/2023,1,39,33,8.3,4,10,15,
13/9/2023,1,40,33,8.3,4,9,22,
13/9/2023,2,1,14,6.1,3,6,13,
13/9/2023,2,2,14,6.1,3,6,12,
13/9/2023,2,3,14,6.1,4,7,16,
13/9/2023,2,4,14,6.1,4,9,20,
13/9/2023,2,5,14,6.1,4,4,8,
13/9/2023,2,6,14,6.1,4,11,20,
13/9/2023,2,7,14,6.1,3,12,20,
13/9/2023,2,8,14,6.1,4,14,28,
13/9/2023,2,9,14,6.1,3,4,10,
13/9/2023,2,10,14,6.1,3,3,10,
13/9/2023,2,11,14,6.1,4,4,13,
13/9/2023,2,12,14,6.1,4,6,15,
13/9/2023,2,13,14,6.1,3,4,9,
13/9/2023,2,14,14,6.1,4,11,17,
13/9/2023,2,15,14,6.1,4,12,20,
13/9/2023,2,16,14,6.1,4,15,24,
13/9/2023,2,17,14,6.1,3,3,10,
13/9/2023,2,18,14,6.1,3,4,13,
13/9/2023,2,19,14,6.1,4,7,13,
13/9/2023,2,20,14,6.1,4,8,17,
13/9/2023,2,21,14,6.1,4,3,11,
13/9/2023,2,22,14,6.1,4,14,21,
13/9/2023,2,23,14,6.1,3,6,14,
13/9/2023,2,24,14,6.1,4,6,11,
13/9/2023,2,25,14,6.1,3,6,13,
13/9/2023,2,26,14,6.1,3,3,10,
13/9/2023,2,27,14,6.1,4,8,13,
13/9/2023,2,28,14,6.1,4,5,12,
13/9/2023,2,29,14,6.1,4,6,15,
13/9/2023,2,30,14,6.1,4,4,8,
13/9/2023,2,31,14,6.1,4,4,12,
13/9/2023,2,32,14,6.1,3,9,18,
13/9/2023,2,33,14,6.1,3,4,15,
13/9/2023,2,34,14,6.1,4,4,10,
13/9/2023,2,35,14,6.1,3,6,11,
13/9/2023,2,36,14,6.1,4,6,17,
13/9/2023,2,37,14,6.1,4,5,11,
13/9/2023,2,38,14,6.1,3,8,14,
13/9/2023,2,39,14,6.1,4,5,11,
13/9/2023,2,40,14,6.1,4,7,13,
14/9/2023,1,1,21,8,4,10,18,
14/9/2023,1,2,21,8,4,9,17,
14/9/2023,1,3,21,8,4,6,10,
14/9/2023,1,4,21,8,4,11,21,
14/9/2023,1,5,21,8,4,6,14,
14/9/2023,1,6,21,8,4,11,22,
14/9/2023,1,7,21,8,4,18,26,
14/9/2023,1,8,21,8,4,10,19,
14/9/2023,1,9,21,8,4,11,22,
14/9/2023,1,10,21,8,4,9,17,
14/9/2023,1,11,21,8,4,7,12,
14/9/2023,1,12,21,8,4,11,17,
14/9/2023,1,13,21,8,4,8,19,
14/9/2023,1,14,21,8,4,12,22,
14/9/2023,1,15,21,8,4,15,27,
14/9/2023,1,16,21,8,4,14,22,
14/9/2023,1,17,21,8,4,9,18,
14/9/2023,1,18,21,8,4,8,11,
14/9/2023,1,19,21,8,4,8,14,
14/9/2023,1,20,21,8,4,12,20,
14/9/2023,1,21,21,8,4,9,18,
14/9/2023,1,22,21,8,4,10,22,
14/9/2023,1,23,21,8,4,16,24,
14/9/2023,1,24,21,8,4,9,18,
14/9/2023,1,25,21,8,4,10,17,
14/9/2023,1,26,21,8,4,8,16,
14/9/2023,1,27,21,8,4,5,12,
14/9/2023,1,28,21,8,4,11,21,
14/9/2023,1,29,21,8,4,8,10,
14/9/2023,1,30,21,8,4,11,19,
14/9/2023,1,31,21,8,4,14,23,
14/9/2023,1,32,21,8,4,12,20,
14/9/2023,1,33,21,8,4,17,25,
14/9/2023,1,34,21,8,4,14,22,
14/9/2023,1,35,21,8,4,12,17,
14/9/2023,1,36,21,8,4,6,11,
14/9/2023,1,37,21,8,4,7,15,
14/9/2023,1,38,21,8,4,13,18,
14/9/2023,1,39,21,8,4,9,16,
14/9/2023,1,40,21,8,4,12,21,
14/9/2023,2,1,24,6.1,3,3,13,
14/9/2023,2,2,24,6.1,3,5,14,
14/9/2023,2,3,24,6.1,4,8,17,
14/9/2023,2,4,24,6.1,4,11,20,
14/9/2023,2,5,24,6.1,4,4,9,
14/9/2023,2,6,24,6.1,4,11,19,
14/9/2023,2,7,24,6.1,3,9,21,
14/9/2023,2,8,24,6.1,4,14,30,
14/9/2023,2,9,24,6.1,3,5,11,
14/9/2023,2,10,24,6.1,3,6,12,
14/9/2023,2,11,24,6.1,4,4,15,
14/9/2023,2,12,24,6.1,4,7,17,
14/9/2023,2,13,24,6.1,3,3,11,
14/9/2023,2,14,24,6.1,4,7,18,
14/9/2023,2,15,24,6.1,4,12,24,
14/9/2023,2,16,24,6.1,4,14,24,
14/9/2023,2,17,24,6.1,3,4,13,
14/9/2023,2,18,24,6.1,3,7,14,
14/9/2023,2,19,24,6.1,4,8,15,
14/9/2023,2,20,24,6.1,4,9,19,
14/9/2023,2,21,24,6.1,4,6,12,
14/9/2023,2,22,24,6.1,4,13,23,
14/9/2023,2,23,24,6.1,4,6,16,
14/9/2023,2,24,24,6.1,4,6,15,
14/9/2023,2,25,24,6.1,3,5,15,
14/9/2023,2,26,24,6.1,3,5,11,
14/9/2023,2,27,24,6.1,4,7,13,
14/9/2023,2,28,24,6.1,4,5,14,
14/9/2023,2,29,24,6.1,4,8,14,
14/9/2023,2,30,24,6.1,4,4,12,
14/9/2023,2,31,24,6.1,4,5,13,
14/9/2023,2,32,24,6.1,3,9,21,
14/9/2023,2,33,24,6.1,3,7,16,
14/9/2023,2,34,24,6.1,4,5,11,
14/9/2023,2,35,24,6.1,3,5,14,
14/9/2023,2,36,24,6.1,4,8,17,
14/9/2023,2,37,24,6.1,4,5,11,
14/9/2023,2,38,24,6.1,3,5,12,
14/9/2023,2,39,24,6.1,4,5,14,
14/9/2023,2,40,24,6.1,4,7,16,
15/9/2023,1,1,114.53,7.44,4,14,19,
15/9/2023,1,2,114.53,7.44,4,10,16,
15/9/2023,1,3,114.53,7.44,4,7,12,
15/9/2023,1,4,114.53,7.44,4,15,22,
15/9/2023,1,5,114.53,7.44,4,9,15,
15/9/2023,1,6,114.53,7.44,4,14,21,
15/9/2023,1,7,114.53,7.44,5,18,29,
15/9/2023,1,8,114.53,7.44,4,13,21,
15/9/2023,1,9,114.53,7.44,4,14,24,
15/9/2023,1,10,114.53,7.44,4,12,19,
15/9/2023,1,11,114.53,7.44,3,8,13,
15/9/2023,1,12,114.53,7.44,4,15,20,
15/9/2023,1,13,114.53,7.44,4,9,18,
15/9/2023,1,14,114.53,7.44,4,13,23,
15/9/2023,1,15,114.53,7.44,5,17,29,
15/9/2023,1,16,114.53,7.44,5,13,26,
15/9/2023,1,17,114.53,7.44,4,11,20,
15/9/2023,1,18,114.53,7.44,4,9,14,
15/9/2023,1,19,114.53,7.44,4,9,14,
15/9/2023,1,20,114.53,7.44,4,14,21,
15/9/2023,1,21,114.53,7.44,4,11,19,
15/9/2023,1,22,114.53,7.44,4,15,24,
15/9/2023,1,23,114.53,7.44,4,13,26,
15/9/2023,1,24,114.53,7.44,5,12,20,
15/9/2023,1,25,114.53,7.44,4,12,20,
15/9/2023,1,26,114.53,7.44,4,9,16,
15/9/2023,1,27,114.53,7.44,4,9,14,
15/9/2023,1,28,114.53,7.44,4,13,22,
15/9/2023,1,29,114.53,7.44,5,8,13,
15/9/2023,1,30,114.53,7.44,4,12,20,
15/9/2023,1,31,114.53,7.44,5,17,25,
15/9/2023,1,32,114.53,7.44,4,13,23,
15/9/2023,1,33,114.53,7.44,4,17,27,
15/9/2023,1,34,114.53,7.44,4,15,24,
15/9/2023,1,35,114.53,7.44,5,13,19,
15/9/2023,1,36,114.53,7.44,4,8,14,
15/9/2023,1,37,114.53,7.44,5,10,15,
15/9/2023,1,38,114.53,7.44,5,13,21,
15/9/2023,1,39,114.53,7.44,4,11,19,
15/9/2023,1,40,114.53,7.44,4,14,25,
15/9/2023,2,1,14,6.6,3,8,15,
15/9/2023,2,2,14,6.6,3,10,15,
15/9/2023,2,3,14,6.6,3,12,19,
15/9/2023,2,4,14,6.6,3,11,22,
15/9/2023,2,5,14,6.6,3,6,11,
15/9/2023,2,6,14,6.6,3,11,21,
15/9/2023,2,7,14,6.6,3,13,23,
15/9/2023,2,8,14,6.6,3,18,29,
15/9/2023,2,9,14,6.6,3,5,12,
15/9/2023,2,10,14,6.6,3,6,12,
15/9/2023,2,11,14,6.6,3,8,18,
15/9/2023,2,12,14,6.6,3,10,18,
15/9/2023,2,13,14,6.6,3,7,14,
15/9/2023,2,14,14,6.6,3,12,18,
15/9/2023,2,15,14,6.6,3,15,25,
15/9/2023,2,16,14,6.6,3,14,27,
15/9/2023,2,17,14,6.6,3,5,13,
15/9/2023,2,18,14,6.6,3,8,14,
15/9/2023,2,19,14,6.6,3,8,18,
15/9/2023,2,20,14,6.6,3,9,21,
15/9/2023,2,21,14,6.6,3,7,15,
15/9/2023,2,22,14,6.6,3,15,23,
15/9/2023,2,23,14,6.6,3,9,14,
15/9/2023,2,24,14,6.6,3,8,13,
15/9/2023,2,25,14,6.6,3,6,16,
15/9/2023,2,26,14,6.6,3,5,14,
15/9/2023,2,27,14,6.6,3,8,14,
15/9/2023,2,28,14,6.6,3,8,17,
15/9/2023,2,29,14,6.6,3,10,18,
15/9/2023,2,30,14,6.6,3,6,13,
15/9/2023,2,31,14,6.6,3,6,14,
15/9/2023,2,32,14,6.6,3,12,21,
15/9/2023,2,33,14,6.6,3,10,15,
15/9/2023,2,34,14,6.6,3,8,13,
15/9/2023,2,35,14,6.6,3,7,18,
15/9/2023,2,36,14,6.6,3,12,20,
15/9/2023,2,37,14,6.6,3,6,13,
15/9/2023,2,38,14,6.6,3,7,15,
15/9/2023,2,39,14,6.6,3,6,14,
15/9/2023,2,40,14,6.6,3,8,16,
16/9/2023,1,1,13.45,6.3,4,15,21,
16/9/2023,1,2,13.45,6.3,4,12,18,
16/9/2023,1,3,13.45,6.3,4,9,13,
16/9/2023,1,4,13.45,6.3,4,17,24,
16/9/2023,1,5,13.45,6.3,4,11,17,
16/9/2023,1,6,13.45,6.3,4,15,23,
16/9/2023,1,7,13.45,6.3,5,19,31,
16/9/2023,1,8,13.45,6.3,4,15,23,
16/9/2023,1,9,13.45,6.3,4,16,25,
16/9/2023,1,10,13.45,6.3,4,13,21,
16/9/2023,1,11,13.45,6.3,4,9,15,
16/9/2023,1,12,13.45,6.3,4,16,21,
16/9/2023,1,13,13.45,6.3,4,11,19,
16/9/2023,1,14,13.45,6.3,4,15,25,
16/9/2023,1,15,13.45,6.3,5,18,30,
16/9/2023,1,16,13.45,6.3,5,15,27,
16/9/2023,1,17,13.45,6.3,4,13,21,
16/9/2023,1,18,13.45,6.3,4,10,15,
16/9/2023,1,19,13.45,6.3,4,11,16,
16/9/2023,1,20,13.45,6.3,4,16,23,
16/9/2023,1,21,13.45,6.3,4,13,21,
16/9/2023,1,22,13.45,6.3,4,16,25,
16/9/2023,1,23,13.45,6.3,4,15,27,
16/9/2023,1,24,13.45,6.3,5,14,21,
16/9/2023,1,25,13.45,6.3,4,13,21,
16/9/2023,1,26,13.45,6.3,4,11,18,
16/9/2023,1,27,13.45,6.3,4,10,16,
16/9/2023,1,28,13.45,6.3,4,15,23,
16/9/2023,1,29,13.45,6.3,5,10,14,
16/9/2023,1,30,13.45,6.3,4,14,22,
16/9/2023,1,31,13.45,6.3,5,18,27,
16/9/2023,1,32,13.45,6.3,4,15,25,
16/9/2023,1,33,13.45,6.3,4,18,28,
16/9/2023,1,34,13.45,6.3,4,16,26,
16/9/2023,1,35,13.45,6.3,5,14,21,
16/9/2023,1,36,13.45,6.3,4,9,16,
16/9/2023,1,37,13.45,6.3,5,11,17,
16/9/2023,1,38,13.45,6.3,5,15,23,
16/9/2023,1,39,13.45,6.3,4,13,20,
16/9/2023,1,40,13.45,6.3,4,16,26,
16/9/2023,2,1,18,6,3,9,16,
16/9/2023,2,2,18,6,3,11,17,
16/9/2023,2,3,18,6,4,13,20,
16/9/2023,2,4,18,6,4,13,23,
16/9/2023,2,5,18,6,4,7,13,
16/9/2023,2,6,18,6,4,13,23,
16/9/2023,2,7,18,6,4,14,24,
16/9/2023,2,8,18,6,4,19,31,
16/9/2023,2,9,18,6,3,7,14,
16/9/2023,2,10,18,6,3,8,14,
16/9/2023,2,11,18,6,4,10,19,
16/9/2023,2,12,18,6,4,12,20,
16/9/2023,2,13,18,6,3,8,16,
16/9/2023,2,14,18,6,4,13,20,
16/9/2023,2,15,18,6,4,16,26,
16/9/2023,2,16,18,6,4,16,28,
16/9/2023,2,17,18,6,3,6,14,
16/9/2023,2,18,18,6,3,9,16,
16/9/2023,2,19,18,6,4,9,20,
16/9/2023,2,20,18,6,4,11,22,
16/9/2023,2,21,18,6,4,9,16,
16/9/2023,2,22,18,6,4,17,25,
16/9/2023,2,23,18,6,4,10,16,
16/9/2023,2,24,18,6,4,10,15,
16/9/2023,2,25,18,6,3,8,18,
16/9/2023,2,26,18,6,3,7,15,
16/9/2023,2,27,18,6,4,9,16,
16/9/2023,2,28,18,6,4,9,19,
16/9/2023,2,29,18,6,4,12,20,
16/9/2023,2,30,18,6,4,8,14,
16/9/2023,2,31,18,6,4,8,16,
16/9/2023,2,32,18,6,3,14,23,
16/9/2023,2,33,18,6,3,11,17,
16/9/2023,2,34,18,6,4,9,14,
16/9/2023,2,35,18,6,4,9,19,
16/9/2023,2,36,18,6,4,13,21,
16/9/2023,2,37,18,6,4,7,15,
16/9/2023,2,38,18,6,3,9,17,
16/9/2023,2,39,18,6,4,8,16,
16/9/2023,2,40,18,6,4,9,18,
17/9/2023,1,1,3.8,7.04,4,17,23,
17/9/2023,1,2,3.8,7.04,4,14,21,
17/9/2023,1,3,3.8,7.04,4,10,15,
17/9/2023,1,4,3.8,7.04,4,17,27,
17/9/2023,1,5,3.8,7.04,4,14,18,
17/9/2023,1,6,3.8,7.04,4,18,25,
17/9/2023,1,7,3.8,7.04,5,20,31,
17/9/2023,1,8,3.8,7.04,4,17,24,
17/9/2023,1,9,3.8,7.04,4,18,26,
17/9/2023,1,10,3.8,7.04,4,14,21,
17/9/2023,1,11,3.8,7.04,4,10,17,
17/9/2023,1,12,3.8,7.04,4,16,24,
17/9/2023,1,13,3.8,7.04,4,14,21,
17/9/2023,1,14,3.8,7.04,4,17,25,
17/9/2023,1,15,3.8,7.04,5,19,31,
17/9/2023,1,16,3.8,7.04,5,17,28,
17/9/2023,1,17,3.8,7.04,4,15,23,
17/9/2023,1,18,3.8,7.04,4,10,17,
17/9/2023,1,19,3.8,7.04,4,11,19,
17/9/2023,1,20,3.8,7.04,4,16,25,
17/9/2023,1,21,3.8,7.04,4,13,21,
17/9/2023,1,22,3.8,7.04,4,17,26,
17/9/2023,1,23,3.8,7.04,4,19,27,
17/9/2023,1,24,3.8,7.04,5,16,21,
17/9/2023,1,25,3.8,7.04,4,15,23,
17/9/2023,1,26,3.8,7.04,4,13,19,
17/9/2023,1,27,3.8,7.04,5,10,18,
17/9/2023,1,28,3.8,7.04,4,17,26,
17/9/2023,1,29,3.8,7.04,5,10,15,
17/9/2023,1,30,3.8,7.04,4,15,22,
17/9/2023,1,31,3.8,7.04,5,19,29,
17/9/2023,1,32,3.8,7.04,4,17,26,
17/9/2023,1,33,3.8,7.04,4,21,31,
17/9/2023,1,34,3.8,7.04,4,17,29,
17/9/2023,1,35,3.8,7.04,5,16,22,
17/9/2023,1,36,3.8,7.04,4,11,18,
17/9/2023,1,37,3.8,7.04,5,11,18,
17/9/2023,1,38,3.8,7.04,5,16,24,
17/9/2023,1,39,3.8,7.04,4,14,21,
17/9/2023,1,40,3.8,7.04,4,17,25,
17/9/2023,2,1,28,6.1,3,10,18,
17/9/2023,2,2,28,6.1,3,10,18,
17/9/2023,2,3,28,6.1,3,14,23,
17/9/2023,2,4,28,6.1,3,16,25,
17/9/2023,2,5,28,6.1,3,8,13,
17/9/2023,2,6,28,6.1,3,16,24,
17/9/2023,2,7,28,6.1,3,16,25,
17/9/2023,2,8,28,6.1,3,21,32,
17/9/2023,2,9,28,6.1,3,10,14,
17/9/2023,2,10,28,6.1,3,9,16,
17/9/2023,2,11,28,6.1,3,11,19,
17/9/2023,2,12,28,6.1,3,12,22,
17/9/2023,2,13,28,6.1,3,10,15,
17/9/2023,2,14,28,6.1,3,13,20,
17/9/2023,2,15,28,6.1,3,16,26,
17/9/2023,2,16,28,6.1,3,18,29,
17/9/2023,2,17,28,6.1,3,8,16,
17/9/2023,2,18,28,6.1,3,12,19,
17/9/2023,2,19,28,6.1,3,12,21,
17/9/2023,2,20,28,6.1,3,14,23,
17/9/2023,2,21,28,6.1,3,8,16,
17/9/2023,2,22,28,6.1,3,18,26,
17/9/2023,2,23,28,6.1,3,11,19,
17/9/2023,2,24,28,6.1,3,11,19,
17/9/2023,2,25,28,6.1,3,11,19,
17/9/2023,2,26,28,6.1,3,9,16,
17/9/2023,2,27,28,6.1,3,12,17,
17/9/2023,2,28,28,6.1,3,11,19,
17/9/2023,2,29,28,6.1,3,12,20,
17/9/2023,2,30,28,6.1,3,8,15,
17/9/2023,2,31,28,6.1,3,9,16,
17/9/2023,2,32,28,6.1,3,14,23,
